44.7	10.9	0
44.7	11.4	0
44.9	11.9	0
44.9	12.4	0
45	12.9	0
45.1	13.4	0
45.2	13.9	0
45.4	14.4	0
45.4	14.9	0
45.4	15.4	0
45.4	15.9	0
45.3	16.4	0
45.2	16.9	0
45.1	17.4	0
45	17.9	0
44.9	18.4	0
44.7	18.9	0
44.6	19.4	0
44.5	19.9	0
44.4	20.4	0
44.3	20.9	0
44.1	21.4	0
43.9	21.9	0
43.8	22.4	0
43.6	22.9	0
43.5	23.4	0
43.4	23.9	0
43.2	24.4	0
43.1	24.9	0
43	25.4	0
42.8	25.9	0
42.6	26.4	0
42.4	26.9	0
42.1	27.4	0
41.7	27.9	0
41.5	28.4	0
41.2	28.9	0
40.9	29.4	0
40.6	29.9	0
40.2	30.4	0
39.8	30.9	0
39.3	31.3	0
38.8	31.7	0
38.4	32	0
37.9	32.2	0
37.4	32.5	0
36.9	32.7	0
36.4	32.8	0
35.9	32.9	0
35.4	33	0
34.9	33	0
34.4	33.1	0
33.9	33.2	0
33.4	33.2	0
32.9	33.2	0
32.4	33.2	0
31.9	33.2	0
31.4	33.2	0
30.9	33.2	0
30.4	33.2	0
29.9	33.2	0
29.4	33.1	0
28.9	33.1	0
28.4	33	0
27.9	32.9	0
27.4	32.9	0
26.9	32.8	0
26.4	32.7	0
25.9	32.6	0
25.4	32.6	0
24.9	32.4	0
24.4	32.3	0
23.9	32.1	0
23.4	31.8	0
22.9	31.5	0
22.4	31.2	0
21.9	30.9	0
21.4	30.4	0
21	29.9	0
20.6	29.5	0
20.3	29	0
20	28.5	0
19.8	28	0
19.6	27.5	0
19.5	27	0
19.3	26.5	0
19.2	26	0
19.2	25.5	0
19.2	25	0
19.1	24.5	0
19.1	24	0
19.1	23.5	0
19.1	23	0
19.1	22.5	0
19.1	22	0
19	21.5	0
19	21	0
19	20.5	0
18.9	20	0
18.9	19.5	0
18.9	19	0
18.8	18.5	0
18.8	18	0
18.9	17.5	0
18.9	17	0
19	16.5	0
19.2	16	0
19.4	15.5	0
19.7	15	0
19.9	14.5	0
20.1	14	0
20.5	13.5	0
20.9	13	0
21.3	12.7	0
21.8	12.3	0
22.2	11.9	0
22.7	11.6	0
23.2	11.4	0
23.7	11.1	0
24.2	10.9	0
24.7	10.8	0
25.2	10.7	0
25.7	10.5	0
26.2	10.4	0
26.7	10.3	0
27.2	10.2	0
27.7	10.2	0
28.2	10.2	0
28.7	10.1	0
29.2	10	0
29.7	9.9	0
30.2	9.9	0
30.7	9.9	0
31.2	9.9	0
31.7	9.9	0
32.2	9.9	0
32.7	9.8	0
33.2	9.8	0
33.7	9.8	0
34.2	9.7	0
34.7	9.7	0
35.2	9.7	0
35.7	9.7	0
36.2	9.7	0
36.7	9.7	0
37.2	9.7	0
37.7	9.7	0
38.2	9.7	0
38.7	9.7	0
39.2	9.7	0
39.7	9.8	0
40.2	9.8	0
40.7	9.8	0
41.2	9.9	0
41.7	9.9	0
42.2	10	0
42.7	10.1	0
43.2	9.9	0
